obs,tiempo,infiel,valmat,edad,anoscas,hijos,relig,educ,ocmujer,ochombre
5279,0,0,5,42,23,1,4,20,4,4
5280,0,0,5,27,6,0,3,14,4,5
5281,0,0,3,42,23,2,2,17,3,4
5282,0,0,4,22,2.5,1,1,14,3,4
5283,0,0,4,37,16.5,3,2,14,3,3
5284,0,0,4,22,2.5,0,2,14,3,3
5285,0,0,3,27,6,0,1,16,5,5
5286,0,0,4,27,9,2,3,17,6,6
5287,0,0,4,37,16.5,2,4,14,5,5
5288,0,0,5,27,2.5,0,4,16,4,6
5289,0,0,5,42,23,2,3,12,2,4
5290,0,0,4,32,13,1,3,14,4,4
5291,0,0,5,42,23,5.5,3,12,3,5
5292,0,0,5,22,0.5,0,3,16,3,2
5293,0,0,5,27,2.5,1,1,14,3,5
5294,0,0,3,27,9,1,2,12,3,4
5295,0,0,5,42,13,5.5,2,12,3,5
5296,0,0,4,27,6,1,3,12,3,2
5297,0,0,5,22,2.5,0,3,14,3,2
5298,0,0,4,32,13,2,2,14,3,5
5299,0,0,4,42,23,2,2,14,3,4
5300,0,0,4,37,23,5.5,4,12,3,5
5301,0,0,3,22,2.5,0,2,14,4,2
5302,0,0,5,27,6,2,1,20,5,5
5303,0,0,4,27,2.5,2,2,16,4,6
5304,0,0,4,22,0.5,0,1,16,4,2
5305,0,0,2,32,16.5,4,2,14,4,2
5306,0,0,5,22,2.5,0,2,14,3,4
5307,0,0,5,22,2.5,0,4,16,2,4
5308,0,0,2,27,2.5,2,4,12,2,4
5309,0,0,4,27,2.5,1,2,14,5,2
5310,0,0,5,22,2.5,0,3,16,3,4
5311,0,0,5,27,16.5,3,2,14,2,4
5312,0,0,4,22,2.5,0,4,16,3,3
5313,0,0,5,42,23,5.5,4,14,3,5
5314,0,0,3,27,6,3,3,14,4,2
5315,0,0,5,27,2.5,2,1,14,4,6
5316,0,0,5,27,6,1,3,14,5,5
5317,0,0,4,27,16.5,2,3,14,3,5
5318,0,0,2,27,2.5,1,2,14,3,3
5319,0,0,2,32,13,2,1,12,2,2
5320,0,0,5,37,16.5,5.5,2,12,3,5
5321,0,0,5,42,23,3,3,12,2,2
5322,0,0,4,42,23,2,2,14,3,3
5323,0,0,5,22,2.5,1,2,12,3,4
5324,0,0,5,27,13,2,2,14,3,4
5325,0,0,5,32,6,2,4,20,6,6
5326,0,0,4,42,23,4,4,14,4,4
5327,0,0,5,37,16.5,2,2,14,3,5
5328,0,0,4,22,2.5,0,1,12,3,3
5329,0,0,4,22,2.5,0,4,14,3,5
5330,0,0,3,22,6,1,3,12,3,2
5331,0,0,4,27,6,2,3,14,3,3
5332,0,0,4,37,16.5,3,3,14,4,3
5333,0,0,2,42,13,0,2,12,3,4
5334,0,0,5,27,2.5,0,3,14,3,3
5335,0,0,4,27,6,1,3,14,3,4
5336,0,0,4,27,9,2,2,12,3,5
5337,0,0,5,22,2.5,0,1,16,6,4
5338,0,0,4,42,23,3,2,14,3,5
5339,0,0,4,32,9,3,2,16,3,5
5340,0,0,4,22,2.5,0,2,14,3,2
5341,0,0,4,27,6,2,4,17,4,2
5342,0,0,5,27,2.5,0,3,20,5,6
5343,0,0,5,27,6,0,4,14,3,4
5344,0,0,5,37,16.5,2,2,12,3,4
5345,0,0,4,37,16.5,2,2,14,4,4
5346,0,0,4,27,2.5,0,1,17,4,1
5347,0,0,4,27,13,2,2,12,3,4
5348,0,0,3,22,2.5,0,1,12,3,4
5349,0,0,3,37,16.5,2,3,12,3,4
5350,0,0,3,22,2.5,0,1,14,3,1
5351,0,0,4,27,2.5,1,1,17,4,4
5352,0,0,5,32,13,2,3,12,3,5
5353,0,0,5,42,13,0,3,12,5,2
5354,0,0,4,42,23,2,2,12,4,4
5355,0,0,4,27,9,2,2,14,2,3
5356,0,0,5,22,2.5,0,1,14,3,1
5357,0,0,5,27,6,2,3,16,5,4
5358,0,0,3,22,2.5,1,4,14,2,2
5359,0,0,4,32,16.5,3,2,14,3,5
5360,0,0,5,27,2.5,1,3,17,1,6
5361,0,0,4,27,6,0,2,17,4,4
5362,0,0,5,42,23,3,3,14,3,5
5363,0,0,5,27,2.5,0,1,20,4,5
5364,0,0,4,37,16.5,4,2,14,1,4
5365,0,0,5,17.5,0.5,0,3,12,3,4
5366,0,0,5,42,23,3,1,20,4,6
5367,0,0,5,32,13,2,4,14,3,5
5368,0,0,4,37,16.5,4,2,14,2,4
5369,0,0,5,32,16.5,2,2,14,3,4
5370,0,0,5,32,9,2,2,12,4,2
5371,0,0,5,42,23,5.5,3,12,5,4
5372,0,0,5,42,23,5.5,1,12,3,5
5373,0,0,5,27,6,0,1,12,3,4
5374,0,0,4,27,6,0,2,14,2,2
5375,0,0,4,22,6,2,2,12,2,4
5376,0,0,5,22,0.5,0,3,12,2,2
5377,0,0,3,32,6,0,1,20,4,2
5378,0,0,5,37,16.5,3,3,16,4,4
5379,0,0,5,42,23,1,3,16,5,5
5380,0,0,5,27,0.5,0,3,20,4,4
5381,0,0,4,27,9,2,1,12,4,5
5382,0,0,5,42,23,5.5,2,14,4,4
5383,0,0,4,42,23,3,2,14,3,3
5384,0,0,4,37,16.5,4,3,14,2,4
5385,0,0,4,27,9,1,4,12,4,5
5386,0,0,4,22,2.5,0,2,12,3,3
5387,0,0,5,32,9,2,2,16,3,2
5388,0,0,4,22,2.5,0,1,14,2,2
5389,0,0,4,32,6,1,4,17,4,6
5390,0,0,5,22,6,1,2,12,2,4
5391,0,0,5,32,13,1,3,16,5,6
5392,0,0,5,27,9,0,4,14,3,5
5393,0,0,5,27,13,2,3,17,4,4
5394,0,0,4,27,6,0,3,14,3,6
5395,0,0,4,32,9,2,4,16,4,5
5396,0,0,4,37,23,5.5,2,14,4,4
5397,0,0,2,22,6,0,2,14,3,5
5398,0,0,4,22,2.5,0,3,16,4,3
5399,0,0,3,27,9,3,4,14,2,2
5400,0,0,5,37,16.5,3,3,14,3,3
5401,0,0,3,37,23,4,2,14,5,4
5402,0,0,1,42,13,2,1,14,5,5
5403,0,0,5,17.5,0.5,0,4,12,1,4
5404,0,0,4,32,23,3,2,9,2,6
5405,0,0,5,37,13,2,2,16,5,2
5406,0,0,5,22,2.5,0,3,17,5,5
5407,0,0,5,22,2.5,1,3,14,3,5
5408,0,0,4,42,23,4,2,14,6,2
5409,0,0,2,42,16.5,2,3,14,3,5
5410,0,0,5,27,2.5,1,3,16,4,2
5411,0,0,5,22,2.5,0,3,14,3,4
5412,0,0,4,27,2.5,1,2,14,3,3
5413,0,0,4,42,23,2,3,16,3,6
5414,0,0,4,37,23,3,2,12,2,2
5415,0,0,4,32,9,3,3,16,4,4
5416,0,0,3,27,6,0,2,14,4,2
5417,0,0,4,27,2.5,0,1,16,4,2
5418,0,0,4,27,9,2,3,14,3,4
5419,0,0,5,22,2.5,0,2,14,3,1
5420,0,0,5,27,6,2,3,12,2,2
5421,0,0,4,27,6,0,4,9,2,2
5422,0,0,4,32,13,3,2,14,3,5
5423,0,0,1,42,23,3,3,12,2,3
5424,0,0,3,22,2.5,1,3,12,3,2
5425,0,0,4,27,16.5,2,1,12,2,4
5426,0,0,3,22,2.5,0,3,14,4,5
5427,0,0,4,22,2.5,1,1,14,4,4
5428,0,0,5,27,6,2,2,14,1,2
5429,0,0,4,27,9,4,3,14,2,5
5430,0,0,4,22,0.5,0,3,17,4,1
5431,0,0,4,27,2.5,1,3,16,4,2
5432,0,0,5,22,2.5,1,2,14,2,2
5433,0,0,5,22,0.5,0,3,14,3,5
5434,0,0,5,32,16.5,4,2,14,4,6
5435,0,0,4,22,2.5,0,1,16,2,5
5436,0,0,3,27,9,2,2,14,3,5
5437,0,0,5,22,0.5,0,3,17,4,5
5438,0,0,4,42,13,2,3,16,5,5
5439,0,0,5,27,2.5,0,3,16,4,5
5440,0,0,4,27,6,0,3,16,4,2
5441,0,0,5,22,2.5,1,1,16,3,2
5442,0,0,5,32,16.5,2,2,14,5,5
5443,0,0,5,27,6,0,3,12,3,2
5444,0,0,5,37,16.5,2,1,14,5,2
5445,0,0,3,27,6,0,2,16,5,4
5446,0,0,5,32,9,2,2,12,3,2
5447,0,0,4,27,13,2,1,14,4,4
5448,0,0,5,22,2.5,0,1,12,2,4
5449,0,0,5,27,2.5,0,3,14,3,5
5450,0,0,2,22,2.5,1,3,16,3,2
5451,0,0,5,42,13,1,3,12,2,6
5452,0,0,3,32,16.5,3,3,14,3,5
5453,0,0,4,27,6,2,2,14,2,3
5454,0,0,5,42,23,2,2,14,3,2
5455,0,0,4,42,23,3,4,16,3,5
5456,0,0,4,37,16.5,1,2,12,2,4
5457,0,0,4,32,16.5,3,4,12,2,2
5458,0,0,5,22,2.5,2,1,14,3,4
5459,0,0,3,27,6,0,1,14,3,4
5460,0,0,5,32,16.5,3,1,12,2,5
5461,0,0,5,27,9,2,2,14,3,5
5462,0,0,5,27,6,2,2,12,2,2
5463,0,0,4,27,6,1,2,14,4,5
5464,0,0,5,27,16.5,1,2,14,3,2
5465,0,0,5,17.5,0.5,0,3,14,3,5
5466,0,0,4,42,23,2,1,12,3,4
5467,0,0,4,37,16.5,3,1,12,4,4
5468,0,0,5,42,23,3,2,14,5,4
5469,0,0,5,27,2.5,0,1,16,3,2
5470,0,0,4,37,23,3,2,12,3,5
5471,0,0,5,27,2.5,0,2,14,5,1
5472,0,0,3,17.5,2.5,0,2,12,1,2
5473,0,0,4,42,23,1,3,12,3,3
5474,0,0,5,22,2.5,0,2,14,3,4
5475,0,0,3,22,2.5,1,3,14,5,4
5476,0,0,5,17.5,0.5,0,1,12,3,2
5477,0,0,5,32,6,1,1,17,4,6
5478,0,0,3,27,2.5,0,1,17,4,2
5479,0,0,3,37,16.5,3,4,14,4,6
5480,0,0,5,22,2.5,0,2,16,4,5
5481,0,0,5,22,2.5,0,2,16,4,4
5482,0,0,5,32,16.5,3,4,14,4,5
5483,0,0,4,27,6,1,1,14,3,5
5484,0,0,4,22,0.5,0,3,16,4,1
5485,0,0,4,22,2.5,0,4,14,3,5
5486,0,0,4,32,16.5,2,3,12,3,4
5487,0,0,4,22,2.5,0,1,12,2,4
5488,0,0,3,27,2.5,0,2,12,3,1
5489,0,0,4,22,2.5,0,1,16,3,4
5490,0,0,4,27,6,1,2,14,5,5
5491,0,0,4,32,16.5,4,4,14,3,5
5492,0,0,1,27,6,0,2,14,4,5
5493,0,0,5,27,6,2,4,14,3,2
5494,0,0,5,32,16.5,3,1,12,2,5
5495,0,0,5,22,2.5,0,3,12,5,4
5496,0,0,4,27,0.5,0,2,14,3,5
5497,0,0,4,17.5,2.5,1,1,12,2,4
5498,0,0,5,42,23,2,3,14,3,5
5499,0,0,4,37,9,1,3,12,2,5
5500,0,0,5,42,23,3,3,16,3,3
5501,0,0,5,22,2.5,0,2,14,1,4
5502,0,0,5,42,23,3,3,12,4,5
5503,0,0,3,22,2.5,0,4,14,3,5
5504,0,0,5,27,9,2,2,12,3,3
5505,0,0,4,37,16.5,2,4,14,4,4
5506,0,0,4,42,23,3,1,12,3,5
5507,0,0,4,27,16.5,2,3,16,3,4
5508,0,0,5,32,2.5,0,4,17,5,4
5509,0,0,5,27,9,1,2,12,3,5
5510,0,0,5,27,6,0,1,14,3,4
5511,0,0,1,37,13,2,1,17,4,4
5512,0,0,2,17.5,0.5,0,2,12,3,2
5513,0,0,5,27,6,2,2,14,3,3
5514,0,0,4,42,23,3,2,12,5,6
5515,0,0,5,32,23,3,2,12,3,4
5516,0,0,4,32,13,3,2,14,4,6
5517,0,0,4,17.5,0.5,0,2,16,4,4
5518,0,0,5,27,0.5,0,3,14,2,2
5519,0,0,4,27,6,0,2,16,4,4
5520,0,0,5,32,13,3,3,16,4,5
5521,0,0,4,22,2.5,0,1,17,4,5
5522,0,0,5,32,2.5,0,1,20,2,1
5523,0,0,2,32,16.5,3,4,12,5,5
5524,0,0,3,32,9,0,4,20,4,4
5525,0,0,3,22,0.5,0,2,17,1,5
5526,0,0,4,27,9,2,2,12,3,2
5527,0,0,5,42,23,3,3,12,5,4
5528,0,0,5,22,2.5,0,3,16,4,5
5529,0,0,5,22,2.5,1,1,14,2,2
5530,0,0,5,42,23,3,2,12,5,5
5531,0,0,5,37,16.5,4,3,20,4,4
5532,0,0,4,22,2.5,1,3,12,3,4
5533,0,0,3,27,6,1,1,17,5,6
5534,0,0,2,27,2.5,0,3,12,3,2
5535,0,0,4,22,6,2,2,12,4,4
5536,0,0,5,27,9,0,1,17,4,6
5537,0,0,4,22,2.5,2,2,12,3,2
5538,0,0,4,22,2.5,1,2,12,3,1
5539,0,0,4,42,23,2,2,12,2,5
5540,0,0,3,32,6,0,1,16,4,4
5541,0,0,5,22,2.5,1,3,17,4,4
5542,0,0,5,22,2.5,0,2,12,4,1
5543,0,0,4,37,23,2,3,20,4,4
5544,0,0,3,27,6,1,2,12,4,2
5545,0,0,5,32,13,3,2,14,4,5
5546,0,0,4,32,16.5,2,2,14,3,4
5547,0,0,5,42,23,3,2,14,3,4
5548,0,0,4,32,13,2,4,14,2,4
5549,0,0,4,32,6,0,2,14,3,5
5550,0,0,4,42,23,2,3,14,5,5
5551,0,0,5,22,2.5,0,2,14,3,2
5552,0,0,4,27,6,0,1,16,3,2
5553,0,0,5,27,2.5,0,4,14,3,6
5554,0,0,2,22,2.5,0,3,16,4,5
5555,0,0,5,27,6,1,2,16,4,6
5556,0,0,5,27,6,0,2,17,4,6
5557,0,0,5,27,6,1,2,12,5,5
5558,0,0,4,22,2.5,0,2,16,3,4
5559,0,0,4,27,9,1,1,14,3,4
5560,0,0,4,32,6,2,1,17,4,4
5561,0,0,5,22,0.5,0,2,14,3,1
5562,0,0,5,22,2.5,2,3,14,4,4
5563,0,0,4,22,2.5,0,3,12,3,4
5564,0,0,4,32,16.5,2,2,9,3,5
5565,0,0,5,27,6,0,1,14,3,5
5566,0,0,5,22,6,2,3,12,2,4
5567,0,0,5,22,2.5,1,3,16,4,5
5568,0,0,4,27,2.5,0,3,17,4,4
5569,0,0,5,27,2.5,0,4,20,4,4
5570,0,0,5,27,6,2,4,12,2,5
5571,0,0,5,22,0.5,0,2,14,2,5
5572,0,0,5,22,2.5,2,2,12,2,2
5573,0,0,5,27,2.5,0,4,14,3,4
5574,0,0,5,22,2.5,0,2,14,3,3
5575,0,0,5,17.5,0.5,0,4,12,2,4
5576,0,0,5,32,13,2,2,14,5,4
5577,0,0,3,27,6,0,2,12,5,5
5578,0,0,4,37,16.5,3,3,12,3,5
5579,0,0,5,32,13,2,2,17,4,3
5580,0,0,4,22,2.5,1,3,14,4,4
5581,0,0,5,27,2.5,0,2,14,5,5
5582,0,0,5,32,9,2,4,16,4,5
5583,0,0,4,27,6,1,2,14,2,2
5584,0,0,4,27,6,1,2,14,2,3
5585,0,0,5,32,2.5,0,3,14,4,4
5586,0,0,5,22,0.5,0,1,14,5,6
5587,0,0,4,27,2.5,0,2,14,2,2
5588,0,0,4,22,2.5,0,3,16,4,1
5589,0,0,5,42,16.5,3,3,14,3,4
5590,0,0,5,42,16.5,2,4,14,3,4
5591,0,0,5,22,0.5,0,3,14,3,3
5592,0,0,4,22,2.5,1,1,14,2,5
5593,0,0,5,42,23,5.5,2,12,2,2
5594,0,0,5,27,2.5,0,2,16,3,6
5595,0,0,5,22,2.5,0,2,14,3,3
5596,0,0,4,22,0.5,0,3,14,3,5
5597,0,0,5,27,6,0,2,14,4,1
5598,0,0,5,27,6,0,4,17,4,4
5599,0,0,5,37,23,2,3,17,4,4
5600,0,0,4,27,6,2,3,14,4,4
5601,0,0,4,22,2.5,0,1,12,3,3
5602,0,0,5,37,13,2,2,14,5,2
5603,0,0,4,17.5,0.5,0,4,12,2,5
5604,0,0,4,22,2.5,1,1,14,3,2
5605,0,0,5,27,2.5,0,1,17,4,5
5606,0,0,5,22,2.5,0,2,14,3,4
5607,0,0,4,27,6,1,3,16,3,1
5608,0,0,5,22,2.5,0,3,16,3,2
5609,0,0,1,42,23,4,3,14,3,5
5610,0,0,4,27,6,1,3,12,3,3
5611,0,0,5,22,2.5,0,1,14,3,5
5612,0,0,4,27,6,1,3,16,4,4
5613,0,0,4,22,2.5,0,1,12,3,2
5614,0,0,5,22,2.5,0,2,12,4,2
5615,0,0,4,22,2.5,0,2,14,3,5
5616,0,0,5,17.5,0.5,0,1,14,3,5
5617,0,0,3,37,16.5,3,4,17,4,5
5618,0,0,4,32,2.5,1,3,17,4,3
5619,0,0,5,32,16.5,3,3,14,4,5
5620,0,0,5,22,6,2,2,12,2,5
5621,0,0,4,27,6,0,2,16,3,6
5622,0,0,5,22,2.5,0,2,16,3,4
5623,0,0,4,22,2.5,0,2,12,5,2
5624,0,0,4,22,6,3,2,12,2,2
5625,0,0,2,42,16.5,2,3,16,4,2
5626,0,0,4,27,6,1,2,16,4,5
5627,0,0,5,32,13,2,2,16,4,4
5628,0,0,5,27,6,1,2,14,3,1
5629,0,0,4,22,0.5,0,3,14,3,1
5630,0,0,5,32,16.5,3,4,16,5,6
5631,0,0,4,27,6,0,1,16,4,4
5632,0,0,5,27,6,1,2,14,5,4
5633,0,0,5,32,13,3,2,14,4,6
5634,0,0,5,22,2.5,0,1,14,3,5
5635,0,0,3,27,2.5,2,2,14,3,1
5636,0,0,5,27,6,0,2,14,4,6
5637,0,0,3,22,0.5,0,1,16,3,3
5638,0,0,5,27,6,1,2,17,4,4
5639,0,0,5,27,2.5,0,3,20,4,5
5640,0,0,5,32,16.5,4,4,14,3,3
5641,0,0,4,42,23,4,2,12,3,4
5642,0,0,3,27,9,2,1,12,2,4
5643,0,0,5,32,16.5,2,3,12,3,4
5644,0,0,2,42,23,2,1,14,2,2
5645,0,0,5,37,16.5,2,1,12,2,5
5646,0,0,5,27,6,1,4,17,4,6
5647,0,0,4,37,2.5,0,3,12,5,5
5648,0,0,5,27,2.5,1,2,14,2,2
5649,0,0,4,27,2.5,0,3,16,4,4
5650,0,0,5,27,2.5,0,4,14,4,4
5651,0,0,4,27,9,0,1,14,2,4
5652,0,0,4,22,2.5,0,2,12,3,2
5653,0,0,4,22,2.5,0,2,14,3,2
5654,0,0,5,22,2.5,0,3,12,3,2
5655,0,0,4,17.5,0.5,0,1,12,3,1
5656,0,0,4,27,2.5,0,3,17,4,5
5657,0,0,5,17.5,0.5,0,1,12,3,4
5658,0,0,4,32,13,2,1,16,4,4
5659,0,0,4,27,2.5,0,2,12,3,2
5660,0,0,5,27,9,2,3,12,3,2
5661,0,0,4,32,6,1,3,12,3,4
5662,0,0,3,27,2.5,0,2,20,4,4
5663,0,0,5,22,0.5,0,2,12,5,1
5664,0,0,4,42,23,2,4,14,3,5
5665,0,0,5,22,2.5,0,1,16,4,5
5666,0,0,5,27,6,2,2,14,4,2
5667,0,0,5,22,2.5,1,3,12,3,4
5668,0,0,5,27,6,0,2,16,4,6
5669,0,0,4,42,23,2,2,17,2,4
5670,0,0,5,32,2.5,0,2,14,2,6
5671,0,0,5,22,2.5,0,1,14,4,4
5672,0,0,4,22,2.5,0,2,12,3,5
5673,0,0,5,42,23,5.5,3,20,4,6
5674,0,0,5,27,2.5,0,2,12,3,4
5675,0,0,4,37,9,0,3,14,4,4
5676,0,0,3,27,2.5,1,3,17,4,5
5677,0,0,5,42,23,4,2,12,3,4
5678,0,0,4,22,2.5,0,2,14,3,5
5679,0,0,5,22,2.5,0,1,14,3,5
5680,0,0,5,32,2.5,1,1,14,4,6
5681,0,0,3,27,9,2,4,12,3,3
5682,0,0,4,22,0.5,0,3,12,3,5
5683,0,0,2,27,6,1,2,12,3,2
5684,0,0,5,42,23,5.5,3,14,5,5
5685,0,0,5,42,23,4,3,14,4,4
5686,0,0,4,32,13,3,1,12,3,5
5687,0,0,5,22,2.5,0,1,16,4,5
5688,0,0,4,37,16.5,2,3,16,4,2
5689,0,0,5,37,16.5,4,2,12,3,5
5690,0,0,2,27,6,1,3,14,4,4
5691,0,0,4,27,6,2,3,12,3,4
5692,0,0,4,22,6,0,3,16,3,2
5693,0,0,5,27,6,1,2,14,3,5
5694,0,0,4,22,2.5,0,2,14,3,4
5695,0,0,5,27,2.5,0,1,14,2,5
5696,0,0,4,22,2.5,1,3,12,3,4
5697,0,0,5,27,6,0,4,20,3,5
5698,0,0,3,42,23,3,2,12,5,5
5699,0,0,4,22,6,2,3,9,3,4
5700,0,0,4,22,2.5,0,3,14,3,4
5701,0,0,5,27,2.5,0,2,16,4,2
5702,0,0,5,22,2.5,1,4,14,4,2
5703,0,0,4,42,16.5,2,4,17,4,5
5704,0,0,4,42,23,5.5,3,14,5,3
5705,0,0,4,27,6,0,1,14,3,5
5706,0,0,4,22,6,0,3,17,4,3
5707,0,0,4,27,2.5,0,4,16,3,4
5708,0,0,4,27,6,1,1,17,4,5
5709,0,0,5,27,2.5,0,2,14,3,2
5710,0,0,5,27,6,2,3,14,3,3
5711,0,0,5,32,13,2,3,14,3,4
5712,0,0,4,22,2.5,0,3,17,4,1
5713,0,0,5,27,13,2,4,12,3,5
5714,0,0,5,22,2.5,3,3,14,3,5
5715,0,0,3,42,23,3,3,14,5,3
5716,0,0,4,27,6,1,3,16,4,4
5717,0,0,5,22,2.5,0,2,17,3,1
5718,0,0,4,32,16.5,3,3,12,5,5
5719,0,0,5,17.5,0.5,0,2,14,3,6
5720,0,0,4,22,2.5,0,4,14,3,4
5721,0,0,4,42,16.5,3,3,14,4,5
5722,0,0,4,27,9,1,1,12,2,4
5723,0,0,4,22,2.5,0,2,14,5,1
5724,0,0,5,22,2.5,0,2,14,3,2
5725,0,0,5,27,2.5,0,2,14,2,6
5726,0,0,4,22,2.5,0,4,20,2,5
5727,0,0,3,27,6,0,3,14,3,5
5728,0,0,5,32,13,2,1,17,5,6
5729,0,0,5,37,16.5,3,2,14,5,4
5730,0,0,5,22,2.5,0,2,14,2,2
5731,0,0,5,22,6,1,2,14,4,4
5732,0,0,3,27,2.5,0,1,16,3,2
5733,0,0,4,32,13,3,2,16,4,5
5734,0,0,5,22,2.5,0,2,17,4,5
5735,0,0,5,37,13,3,3,16,3,4
5736,0,0,4,42,23,2,3,14,4,3
5737,0,0,5,27,6,0,3,14,4,4
5738,0,0,4,22,2.5,0,3,16,4,5
5739,0,0,4,27,2.5,2,2,14,3,6
5740,0,0,4,27,9,3,3,14,3,2
5741,0,0,4,27,9,1,2,14,2,4
5742,0,0,5,22,2.5,0,2,16,3,2
5743,0,0,5,42,23,1,2,20,6,4
5744,0,0,4,27,2.5,0,3,20,4,5
5745,0,0,5,37,13,2,3,17,4,5
5746,0,0,5,32,9,1,2,14,5,5
5747,0,0,4,22,2.5,0,4,12,3,4
5748,0,0,4,22,6,1,1,12,3,4
5749,0,0,5,27,2.5,1,3,17,4,5
5750,0,0,5,22,6,2,2,14,3,4
5751,0,0,4,22,2.5,1,4,12,3,2
5752,0,0,4,37,16.5,2,2,20,4,5
5753,0,0,5,32,13,3,3,14,2,2
5754,0,0,4,42,23,2,4,16,4,5
5755,0,0,5,27,6,1,3,16,4,4
5756,0,0,4,27,2.5,0,2,12,2,5
5757,0,0,3,27,9,1,4,12,3,5
5758,0,0,5,37,23,4,2,14,3,5
5759,0,0,3,27,6,2,1,14,4,4
5760,0,0,5,22,2.5,0,1,12,2,4
5761,0,0,5,22,2.5,0,4,14,4,2
5762,0,0,4,22,2.5,0,1,14,3,4
5763,0,0,3,17.5,2.5,0,2,12,2,2
5764,0,0,5,22,2.5,0,2,16,3,3
5765,0,0,5,42,23,4,3,14,3,6
5766,0,0,4,17.5,2.5,1,2,12,3,4
5767,0,0,4,32,13,2,3,20,4,4
5768,0,0,5,22,0.5,0,2,12,3,2
5769,0,0,3,22,6,1,3,12,2,4
5770,0,0,3,32,13,2,2,12,3,4
5771,0,0,5,32,9,0,3,17,6,6
5772,0,0,4,42,16.5,1,3,14,3,6
5773,0,0,3,42,16.5,3,3,12,3,5
5774,0,0,4,27,2.5,0,3,16,3,5
5775,0,0,4,17.5,0.5,0,3,12,2,4
5776,0,0,5,27,2.5,1,2,12,3,4
5777,0,0,5,27,2.5,0,4,16,4,4
5778,0,0,5,22,2.5,0,3,17,4,4
5779,0,0,4,27,6,1,3,17,4,5
5780,0,0,5,22,0.5,0,2,12,3,4
5781,0,0,4,32,6,2,3,14,3,4
5782,0,0,3,22,2.5,1,1,12,3,4
5783,0,0,2,22,2.5,0,2,12,3,2
5784,0,0,5,27,2.5,1,2,14,3,5
5785,0,0,5,22,2.5,0,1,17,4,4
5786,0,0,4,27,6,1,2,12,3,4
5787,0,0,5,27,13,2,2,12,3,5
5788,0,0,5,22,2.5,0,1,14,1,1
5789,0,0,4,22,6,1,3,12,3,2
5790,0,0,5,32,16.5,4,3,14,4,6
5791,0,0,5,27,6,0,3,12,3,4
5792,0,0,4,32,13,2,4,14,5,5
5793,0,0,4,42,23,4,3,14,3,5
5794,0,0,4,27,6,2,3,16,3,2
5795,0,0,5,27,9,2,1,14,3,5
5796,0,0,3,27,2.5,0,3,16,5,4
5797,0,0,3,32,13,2,2,12,3,4
5798,0,0,4,27,2.5,0,2,16,5,4
5799,0,0,5,22,2.5,0,1,12,3,5
5800,0,0,4,32,9,1,1,16,4,3
5801,0,0,5,17.5,2.5,0,3,12,4,4
5802,0,0,4,42,23,4,4,16,4,6
5803,0,0,5,42,23,2,3,17,4,2
5804,0,0,5,22,2.5,0,2,14,3,1
5805,0,0,4,32,9,2,2,12,4,6
5806,0,0,5,27,2.5,0,1,14,3,5
5807,0,0,5,22,0.5,4,1,12,5,5
5808,0,0,5,27,6,0,1,20,4,4
5809,0,0,5,27,2.5,0,3,20,4,2
5810,0,0,5,27,6,1,3,14,3,2
5811,0,0,4,27,2.5,0,3,16,4,2
5812,0,0,5,22,0.5,0,3,16,4,2
5813,0,0,5,42,23,4,4,14,4,6
5814,0,0,3,22,2.5,1,3,14,3,2
5815,0,0,4,37,16.5,3,4,16,4,4
5816,0,0,4,37,16.5,2,3,14,3,5
5817,0,0,4,22,2.5,0,2,12,3,4
5818,0,0,4,22,6,0,2,16,5,5
5819,0,0,5,22,2.5,0,2,14,4,4
5820,0,0,4,27,6,0,2,12,2,5
5821,0,0,2,42,23,5.5,3,16,4,5
5822,0,0,5,22,2.5,0,2,14,3,2
5823,0,0,5,27,2.5,1,2,12,2,5
5824,0,0,5,42,23,1,3,12,4,5
5825,0,0,5,42,23,3,3,14,5,5
5826,0,0,5,42,23,1,1,12,3,5
5827,0,0,4,27,6,0,1,16,4,2
5828,0,0,3,27,9,2,2,14,3,4
5829,0,0,5,27,6,0,2,12,3,3
5830,0,0,4,22,2.5,0,3,12,3,5
5831,0,0,5,32,9,2,1,16,4,6
5832,0,0,5,22,2.5,1,2,12,3,2
5833,0,0,5,22,6,0,1,16,4,4
5834,0,0,5,37,16.5,2,4,20,4,6
5835,0,0,4,22,2.5,0,2,12,5,5
5836,0,0,4,22,2.5,0,3,14,3,1
5837,0,0,5,27,6,0,3,17,4,6
5838,0,0,5,22,0.5,0,3,16,5,5
5839,0,0,5,22,2.5,0,3,14,3,2
5840,0,0,5,22,2.5,0,2,14,3,4
5841,0,0,4,27,6,0,2,14,3,4
5842,0,0,5,22,2.5,0,3,12,3,4
5843,0,0,4,22,0.5,0,3,14,5,5
5844,0,0,3,42,23,1,1,12,3,6
5845,0,0,5,22,2.5,1,3,14,2,2
5846,0,0,4,27,6,1,2,14,5,2
5847,0,0,5,22,2.5,0,4,12,3,4
5848,0,0,5,22,2.5,0,2,16,4,5
5849,0,0,5,27,9,2,3,16,4,4
5850,0,0,5,32,13,0,2,12,5,4
5851,0,0,3,27,2.5,0,3,16,3,5
5852,0,0,3,27,6,0,2,20,4,4
5853,0,0,5,22,0.5,0,3,16,5,2
5854,0,0,5,22,2.5,0,2,16,4,2
5855,0,0,5,27,6,1,1,16,4,5
